# (1) NAME
# (2) MIN_CHISQ    
# (3) LW Age (Gyr)  
# (4) LW Age error  
# (5) LW metallicity   
# (6) LW metallicity error  
# (7) Av    
# (8) AV error   
# (9) redshift    
# (10) redshift error   
# (11) velocity dispersion sigma, in 
# (12) velocity dispersion error  
# (13) median_FLUX    
# (14) redshift_ssp    
# (15) med_flux    
# (16) StdDev_residual    
# (17) MW Age (Gyr)  
# (18) MW Age error  
# (19) MW metallicity   
# (20) MW metallicity error  
# (21) Systemic Velocity km/s  
# (22) Log10 Average Mass-to-Light Ratio 
# (23) /disk-b/sanchez/ppak/legacy/templates/miuscat/spectra/miuscat_12.fits    
# (24) /disk-b/sanchez/ppak/legacy/miles_3_solar.fits    
# (25) 6986.5 AA   
manga-10001-12701,0.403210598302504,0.395284003347698,0.00164270532500335,0.00921175582632624,0.000206578048764175,0.558809503913303,0.0015315631511413,0.0392103784975031,2.1346980228717e-06,161.163401108545,60.4123583925802,11904.280435918,0.0392103784975031,5.15440939912514,0.297012427890883,5.91545062594876,0.0245831912264178,0.00629844617622812,0.000141245680613127,11754.9757488768,4.02640515312883
manga-10001-12702,0.163665046439173,1.07722660667672,0.00171017798688057,0.0106782497277449,0.000268818172142356,0.566458807676006,0.00173455284253784,0.0408197503511317,6.35967118274694e-06,30.2640028187164,1.58064715539965,7773.65040045706,0.0408197503511317,3.92042472520552,0.137377576965828,5.89274205511658,0.00935516973175741,0.00771892883121325,0.000194319143324801,12237.4532927121,4.22463630522549
manga-10001-12703,0.251497007132782,1.78442170392241,0.00816844411282455,0.00953212209614954,0.000255154778416004,0.738129263011123,0.0012760748269456,0.0461757294503255,0.000100069228559446,84.0740987556217,10.2049278674327,12466.1813761261,0.0461757294503255,6.93671544719837,0.233649785905197,12.4037740383623,0.0567800396048489,0.0126539448049595,0.000338719379612439,13843.1354318561,4.49891179095486
manga-10001-12704,0.233843412408851,1.58988129018796,0.00282511152681613,0.0104015691557359,0.000565623061418971,0.758744656792467,0.00252249375215812,0.0140985686448615,1.17720795541816e-07,66.1978298968541,16.2073514422682,53303.4998716775,0.0140985686448615,29.1943591722159,0.641990408041852,6.77183995432866,0.0120331016100366,0.00763514109846776,0.000415188498756426,4226.64454832475,4.2953369694265
manga-10001-12705,0.567778563019734,0.767592386608825,0.00268004669815759,0.00977756558140556,0.000179332296381059,0.583487341558298,0.00125546704272704,0.0462242257320796,8.39630447854749e-07,100.511889184938,31.6044300709788,18061.1285826984,0.0462242257320796,8.87099190382287,0.498763246688109,9.07945510508864,0.0317008924267295,0.0128702646491839,0.000236056111856661,13857.674251367,4.2817174132683
manga-10001-1902,0.352262142499709,10.9222255114192,0.025592458617569,0.0161105061715753,7.51844057678164e-05,0.0357225869919404,0.000114105019483599,0.0253897714051886,3.41463350087e-08,137.134408270647,8.7872574531578,27817.9351852209,0.0253897714051886,16.6494689527899,0.127010180062033,16.2897597012591,0.0381694189163877,0.019004863873132,8.86917755272461e-05,7611.6619776196,4.84733388159864
manga-10001-3702,0.853058253128866,1.17268736541087,0.000243322296611018,0.0116216913011311,2.32502003854484e-05,0.47923194471038,0.000145179632381768,0.0255927816803488,4.86684530030714e-07,79.3358434271711,10.7739976337317,23786.7527263131,0.0255927816803488,11.6097875665873,0.549956331448278,10.591465969345,0.00219763587478877,0.0195499386352567,3.91113461040476e-05,7672.52292700913,4.4699288042054
manga-10001-3703,0.225793587149923,1.72237756610005,0.00232083449648909,0.00709361903258476,0.000143410539586013,0.785991199299032,0.000797551672117027,0.0405470900549394,6.69163993873743e-07,103.850765315747,9.84521850286024,4768.84285631916,0.0405470900549394,2.58984296116978,0.113906896355312,14.7553033214422,0.0198821777690142,0.00773370041554166,0.000156350960559729,12155.7117923176,4.52170353862665
manga-10001-3704,0.327635765464098,5.50956327008407,0.00285809101776525,0.0170622595166316,3.2727241679938e-05,0.142231596491619,0.000136336865549017,0.0307845358078773,5.06615224055226e-08,117.548643508302,31.4432981501128,29413.6066889216,0.0307845358078773,17.1762528382242,0.149133550559994,12.6296271254601,0.00655163069657443,0.019770683807325,3.79222896304708e-05,9228.97165823256,4.68480420268608
manga-10001-9101,0.17063629470175,0.288209130265514,0.00243102123721715,0.0106398587767031,0.000344733347099592,0.628489908351101,0.00209499358292742,0.0400520383045871,2.15742571973083e-06,71.5240449963375,9.33307074143391,11746.5286671434,0.0400520383045871,4.9383860048838,0.31956495902005,1.87489357761671,0.0158145791582288,0.00931310353966417,0.0003017462376609,12007.2990112423,3.79117664175636
manga-10001-9102,0.150459820674607,10.2140663918836,0.0366335232750677,0.0187818280158373,0.000209473948369873,0.116940880816391,0.000717044347849132,0.0803963337139863,0.000100069228559446,177.981256428574,10.4017180328703,11464.3384832858,0.0803963337139863,7.75951954126212,0.0800379372051164,15.894612556987,0.0570072326450959,0.0199315568314013,0.000222296887348323,24102.2144983042,4.84092856246012
manga-7443-12701,0.309759610058578,1.53627809382293,3.43540151338188e-06,0.02,3.91682522478996e-07,0.135179314581201,1.35423289533425e-06,0.0204588391263126,1.00010794566825e-07,69.7729980176981,5.85805652975184,30227.8830313409,0.0204588391263126,14.5971515681595,0.103859552450518,1.90497975412497,4.25988651182124e-06,0.02,3.91682522478996e-07,6133.40566950383,4.12498828718564
