# (1) name-obj
# (2) redshift
# (3) error redshift
# (4) u band mag
# (5) u band mag error 
# (6) u band abs mag  
# (7) u band abs mag error 
# (8) g band mag
# (9) g band mag error 
# (10) g band abs mag  
# (11) g band abs mag error 
# (12) r band mag
# (13) r band mag error 
# (14) r band abs mag  
# (15) r band abs mag error 
# (16) i band mag
# (17) i band mag error 
# (18) i band abs mag  
# (19) i band abs mag error 
# (20) B band mag
# (21) B band mag error 
# (22) B band abs mag  
# (23) B band abs mag error 
# (24) V band mag
# (25) V band mag error 
# (26) V band abs mag  
# (27) V band abs mag error 
# (28) R band mag
# (29) R band mag error 
# (30) R band abs mag  
# (31) R band abs mag error 
# (32) X centroid
# (33) Y centroid
# (34) Re (arcsec)
# (35) error Re (arcsec)
# (36) mean S/N at Re
# (37) sigma S/N at Re
# (38) ellipticy
# (39) Pa (deg)
# (40) R50 (arcsec)
# (41) error R50 (arcsec)
# (42) R90 (arcsec)
# (43) error R90 (arcsec)
# (44) C (R50/R90)
# (45) e_C (R50/R90)
# (46) SN at Re
# (47) error_SN at Re
# (48) SN integrated
# (49) SN at R50
# (50) error_SN at R50
# (51) Re (kpc)
# (52) error Re (kpc)
# (53) B-V (mag)
# (54) error B-V (mag)
# (55) B-R (mag)
# (56) error B-R (mag)
# (57) log10 Mass/Msun phot.
# (58) error Mass phot.
# (59) nRe (R_FoV/Re)
# (60) V-band SB at Re (mag)
# (61) error V-band SB at Re (mag)
# (62) V-band SB at R_50 (mag)
# (63) error V-band SB at R_50 (mag)
Antennae,0.00550604292178711,0,nan,nan,nan,nan,12.0126704174994,0.05,-19.6195041306739,0.05,11.470142479254,0.05,-20.1620320689193,0.05,11.3243757386137,0.05,-20.3077988095596,0.05,12.1412283254507,0.05,-19.4909462227225,0.05,11.8012969212204,0.05,-19.8308776269529,0.05,11.4172261380111,0.05,-20.2149484101622,0.05,23.2246761322021,203.261611938477,18.5669206590834,3.71338413181669,0,0,0.520620247644018,42.6685963381845,38.3913463558163,0.0939145114108442,67.8871368486996,0.0306911390320238,1.76829268292683,0.00512509982215455,12.9175802128649,5.06565173418625,34.8681414014246,0,0,2.98649561767175,0.389408105885711,0.339931404230374,0.0707106781186548,0.724002187439661,0.0707106781186548,9.84466807063859,0.259318369456473,0.830916418099704,20.4536961939725,0.0657505733693835,38.9,
ASASS14kp,0.0226414386188973,0,nan,nan,nan,nan,23.3284868140988,0.05,-11.5494471398733,0.05,22.1584015035995,0.05,-12.7195324503725,0.05,22.2438160189855,0.05,-12.6341179349865,0.05,23.8059748773451,0.05,-11.0719590766269,0.05,22.1692005836342,0.05,-12.7087333703378,0.05,22.1527273405057,0.05,-12.7252066134664,0.05,160.891693115234,152.293563842773,12.3913404551018,2.47826809102037,0,0,0.666755812980186,-80.7572757556476,7.33561308212374,0.00173392039782918,14.6712261642475,0.00188708887340305,2,0.000729990746391862,0,0,2.98899314744371,0,0,4.45799537611493,1.12010277407444,1.6367742937109,0.0707106781186548,1.65324753683945,0.0707106781186548,8.92785914976235,0.417625566918341,4.47133724649829,38.9,0.0657505733693835,38.9,
ASASSN13an,0.0243048430594655,0,nan,nan,nan,nan,14.5862321548657,0.05,-20.4832031811081,0.05,14.1076056814121,0.05,-20.9618296545617,0.05,13.9006492887201,0.05,-21.1687860472536,0.05,14.741783204219,0.05,-20.3276521317548,0.05,14.3536732410165,0.05,-20.7157620949573,0.05,14.0529455422224,0.05,-21.0164897937514,0.05,164.417587280273,158.510192871094,5.69616431789552,1.1392328635791,0,0,0.404690693916444,-18.5614619802659,6.80469754341073,0.189983954819008,15.0675445604095,0.000862300473332311,2.21428571428571,0.0619485370045227,13.2721637719522,1.91859646919936,48.1548457945117,0,0,3.0754462838249,0.560545267290787,0.388109963202496,0.0707106781186548,0.688837661996601,0.0707106781186548,10.2887903582475,0.265199585069016,4.76141662334048,20.5009450799753,0.0262591693917168,38.9,
ASASSN13ar,0.0177961489437049,0,nan,nan,nan,nan,14.9282309787539,0.05,-19.3819421274403,0.05,14.4607673898533,0.05,-19.8494057163409,0.05,14.2924103309459,0.05,-20.0177627752483,0.05,15.0865286330408,0.05,-19.2236444731533,0.05,14.6872682277014,0.05,-19.6229048784927,0.05,14.4106301129472,0.05,-19.8995429932469,0.05,231.154449462891,165.447509765625,11.1188447690689,2.22376895381379,0,0,0.31913496254232,71.6506225009976,21.9111903873902,0.0971628332722332,35.5316600876598,0.00343777351344556,1.62162162162162,0.00734780365280244,0,0,34.5697101863627,0,0,5.80178492873731,0.781218012037614,0.399260405339389,0.0707106781186548,0.675898520093622,0.0707106781186548,9.85175358574882,0.266560733176833,2.11307551901175,38.9,0.0262591693917168,38.9,
ASASSN13bb,0.0172692175010906,0,nan,nan,nan,nan,13.8990096413398,0.05,-20.4100389632694,0.05,13.3713006493136,0.05,-20.9377479552957,0.05,13.1187333290376,0.05,-21.1903152755716,0.05,14.096842626172,0.05,-20.2122059784373,0.05,13.6229768365688,0.05,-20.6860717680405,0.05,13.3106918498552,0.05,-20.9983567547541,0.05,244.316970825195,256.256103515625,12.765975751472,2.55319515029439,0,0,0.913265355508692,52.0203077684346,16.8336477601791,0.0699995503709033,43.1819659935028,0.0345254126219459,2.56521739130435,0.0127179491733998,0,0,44.7164452282275,0,0,5.20192009737028,0.897411222787807,0.473865789603206,0.0707106781186548,0.786150776316809,0.0707106781186548,10.411734434446,0.275667903670786,2.726681742063,38.9,0.0262591693917168,38.9,
ASASSN13cc,0.010302399444711,0,nan,nan,nan,nan,12.0098519354223,0.05,-21.1354049437669,0.05,11.5346648930147,0.05,-21.6105919861745,0.05,11.3731606922006,0.05,-21.7720961869886,0.05,12.1684422449548,0.05,-20.9768146342344,0.05,11.7455902214712,0.05,-21.3996666577179,0.05,11.4863978548122,0.05,-21.658859024377,0.05,461.775024414062,499.853546142578,21.6614081677934,4.33228163355868,0,0,0.96160807599572,60.293404326341,15.5573195905051,0.392509997914635,56.5720712382002,0.045614577479148,3.63636363636364,0.0946772130145124,0,0,21.9816757577553,0,0,3.8801606367412,0.903305925499467,0.422852023483575,0.0707106781186548,0.682044390142613,0.0707106781186548,10.6281065100202,0.269440590854499,5.84290882958258,38.9,0.0262591693917168,38.9,
ASASSN13ch,0.0164159744662801,0,nan,nan,nan,nan,15.0198244090477,0.05,-19.1562405924681,0.05,14.6505831693957,0.05,-19.5254818321201,0.05,14.5441957162985,0.05,-19.6318692852174,0.05,15.187786355248,0.05,-18.9882786462678,0.05,14.8620949020842,0.05,-19.3139700994316,0.05,14.6097051528779,0.05,-19.566359848638,0.05,153.339309692383,171.467819213867,7.20194562576675,1.44038912515335,0,0,0.896881780581162,88.2355728327094,48.6800457997165,0.00745550227701557,19.4720183198866,0.000857842085774507,0.4,7.88833069792037e-05,0,0,26.0228628485128,0,0,9.25297706239204,0.477001166063853,0.325691453163831,0.0707106781186548,0.578081202370161,0.0707106781186548,9.60716845319107,0.257580081215373,0.66557045022724,38.9,0.0262591693917168,38.9,
ASASSN13cj,0.0163726470642908,0,nan,nan,nan,nan,15.5842467661605,0.05,-18.5917256686644,0.05,14.9887927628804,0.05,-19.1871796719445,0.05,14.6905370325476,0.05,-19.4854354022773,0.05,15.781048273896,0.05,-18.3949241609289,0.05,15.2754931516348,0.05,-18.9004792831901,0.05,14.9175725983909,0.05,-19.258399836434,0.05,148.682174682617,163.846405029297,7.79448891197653,1.55889778239531,0,0,0.898793670104976,39.6573766249903,51.5220130511556,0.0189942103758199,19.9283258028055,0.000892952201492392,0.386792452830189,0.000159927163834752,0,0,41.1223615062525,0,0,9.82208427860833,0.516268656905601,0.505555122261189,0.0707106781186548,0.863475675505114,0.0707106781186548,9.7189235870961,0.279536259262057,0.626916498156423,38.9,0.0262591693917168,38.9,
ASASSN13cp,0.0234791081317007,0,nan,nan,nan,nan,14.2514138108483,0.05,-20.7243387471651,0.05,13.6626896945433,0.05,-21.3130628634701,0.05,13.369479120602,0.05,-21.6062734374114,0.05,14.4407223842936,0.05,-20.5350301737198,0.05,13.9484734129448,0.05,-21.0272791450686,0.05,13.5938443919331,0.05,-21.3819081660803,0.05,169.319473266602,155.786346435547,6.94644819059808,1.38928963811962,0,0,0.698136168494398,-65.0521790190645,8.78949240859932,0.154546366665497,20.5088156200651,0.00191877980462323,2.33333333333333,0.0412454953981301,0,0,48.6274520677528,0,0,3.7138540290293,0.655775088561578,0.492248971348818,0.0707106781186548,0.846877992360508,0.0707106781186548,10.5826794814661,0.277911961147746,3.68621969208382,38.9,0.0262591693917168,38.9,
ASASSN13cu,0.0271971549233942,0,nan,nan,nan,nan,15.1031451481932,0.05,-20.2267173602563,0.05,14.6285713004843,0.05,-20.7012912079653,0.05,14.4709437472028,0.05,-20.8589187612468,0.05,15.2660695242307,0.05,-20.0637929842188,0.05,14.8627767981529,0.05,-20.4670857102966,0.05,14.5787512581667,0.05,-20.7511112502828,0.05,171.297241210938,163.65251159668,6.67110641879128,1.33422128375826,0,0,0.822079556328495,31.0477933717264,48.0723433919837,0.0132076699292561,9.3201482086499,0.0369663442889099,0.193877551020408,0.000822240236286698,0,0,50.4534659136556,0,0,15.0985980337293,0.735973743749966,0.403292726077849,0.0707106781186548,0.687318266064073,0.0707106781186548,10.2092945235619,0.267052963500607,0.682304994631686,38.9,0.0262591693917168,38.9,
